SlideID,FOV,TotalSpores,Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,Magn.,Photos,Notes.x,SampleID,LB_Batch,DATE_UTC,DateTime_MDT,DateTime_UTC,Day,Platform,FilterType,FlowRate,Volume_L,SamplingDuration_dmin,SampleStart_UTC,SampleEnd_UTC,Notes.y,SampleID_short,RepVolume_L,RepVolume_m3,TotalSpores_LB
LabBlank_B_20250205,30,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,31,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,32,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,33,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,34,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,35,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,36,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,37,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,38,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,39,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_B_20250205,40,0,FASMEE23,Blank,LabBlank,CW/KOH,20250205,20250502,LL,1000x,n/a,,LabBlank_B_20250205,F23_F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.1
LabBlank_C_20240503,1,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,2,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,3,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,4,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,5,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,6,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,7,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,8,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,9,3,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,10,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,11,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,12,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,13,1,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,14,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,15,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,16,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,17,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,18,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,19,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,20,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,21,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,22,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,23,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,24,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,25,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,26,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,27,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,28,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,29,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,30,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,31,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,32,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,33,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,34,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,35,2,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,36,1,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,37,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,38,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,39,0,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_C_20240503,40,1,FASMEE23,Blank,LabBlank,CW/KOH,20240503,20250506,LL,1000x,n/a,,LabBlank_C_20240503,F23_A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.2
LabBlank_B_20240807,1,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,2,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,3,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,4,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,5,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,6,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,7,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,8,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,9,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,10,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,11,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,12,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,13,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,14,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,15,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,16,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,17,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,18,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,19,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,20,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,21,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,22,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,23,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,24,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,25,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,26,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,27,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,28,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,29,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,30,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,31,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,32,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,33,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,34,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,35,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,36,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,37,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,38,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,39,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20240807,40,0,FASMEE23,Blank,LabBlank,CW/KOH,20240807,20250506,LL,1000x,n/a,,LabBlank_B_20240807,F23_B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0
LabBlank_B_20241119,1,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,2,2,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,3,1,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,4,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,5,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,6,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,7,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,8,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,9,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,10,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,11,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,12,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,13,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,14,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,15,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,16,1,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,17,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,18,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,19,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,20,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
LabBlank_B_20241119,21,0,FASMEE23,Blank,LabBlank,CW/KOH,20241119,20250506,LL,1000x,n/a,,LabBlank_B_20241119,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
