SlideID,FOV,TotalSpores,Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,Magn.,Photos,Notes,SampleID,LB_Batch,SlideReps,Volume_L,Slide_RepVolume_L,Unit,Day,Sample_num,RepVolume_m3
FieldBlank4B_B,26,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,27,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,28,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,29,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,30,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,31,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,32,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,33,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,34,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,35,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,36,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,37,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,38,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,39,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
FieldBlank4B_B,40,0,Konza4,Blank,FieldBlank,CW/KOH,20250330,NA,LL,1000x,NA,NA,FieldBlank4B,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,1,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,2,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,3,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,4,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,5,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,6,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,7,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,8,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,9,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,10,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,11,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,12,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,13,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,14,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,15,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,16,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,17,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,18,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,19,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,20,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,21,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,22,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,23,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,24,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,25,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,26,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,27,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,28,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,29,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,30,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,31,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,32,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,33,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,34,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,35,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,36,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,37,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,38,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,39,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20250329,40,0,Konza4,Blank,LabBlank,CW/KOH,20250329,NA,LL,1000x,NA,NA,LabBlank_B_20250329,K4_D,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,1,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,2,2,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,3,1,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,4,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,5,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,6,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,7,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,8,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,9,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,10,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,11,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,12,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,13,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,14,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,15,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,16,1,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,17,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,18,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,19,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,20,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,21,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,22,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,23,1,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,24,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,25,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,26,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,27,1,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,28,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,29,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,30,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,31,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,32,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,33,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,34,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,35,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,36,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,37,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,38,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,39,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
LabBlank_B_20241119,40,0,Konza4,Blank,LabBlank,CW/KOH,20241119,NA,LL,1000x,NA,NA,LabBlank_B_20241119,K4_C,NA,NA,NA,NA,NA,NA,NA
